Key,Vote,Reason,Code,DOI,Title
BKNMRZY4,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,"EC1, EC4",10.1186/s12909-023-04698-z,Revolutionizing healthcare: the role of artificial intelligence in clinical practice
UCPBCVTD,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-032-02853-2_3,Revolutionizing Shift-Left Testing Through an Agentic AI Framework: Enhancing Software Quality and Digital Trust
R45QYC9V,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,"EC1, EC4",10.1007/s11356-025-36566-2,Revolutionizing the future: unleashing the potential of generative AI ChatGPT in disaster management
D56U7S6X,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s00146-024-02004-z,Risk and artificial general intelligence
6XEFX425,EXCLUDE,"Although it applies LLMs to risk detection, the domain is e-commerce business and supply-chain risk, not cybersecurity threats.",EC1,10.1007/978-3-032-06164-5_11,Risk Detection in E-commerce with LLMs: Annotation Challenges and Lessons from Real-World Business News
TQR7AR4E,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",,10.1007/978-3-032-00633-2_8,Risk-Aware Adaptive Cyber Deception Guided by Large Language Models
WZJZP6W6,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1057/s41284-025-00495-z,"Risk, regulation, and governance: evaluating artificial intelligence across diverse application scenarios"
Z95INUDM,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,"EC1, EC4",10.1038/s41467-025-63913-1,Risks of AI scientists: prioritizing safeguarding over autonomy
8BDXPNT4,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,"EC1, EC4",10.1007/978-981-95-0880-8_22,Risks of Large Language Models Misalignment: Multi-Stakeholder Obligations and Governance
63EDA8XZ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/978-3-031-49187-0_6,RLTrace: Synthesizing High-Quality System Call Traces for OS Fuzz Testing
EIXXJN62,EXCLUDE,"Justificativa: Transformer extrai features → QSRPVR classifica. Padrão embeddings→classifier. BERT é treinado/tuned para a tarefa. Foco do paper é técnica de tuning para dados desbalanceados, não arquitetura multi-componente. .",,10.1007/s42979-025-04608-8,Robust Android Malware Detection: Leveraging Generative Transformer-Based Feature Extraction and Hybrid Optimization Techniques
KQVQB3Y2,EXCLUDE,Excluded: Not in cybersecurity context. The study focuses on healthcare/medical domain.,EC1,10.1038/s41746-025-01926-2,Robustness tests for biomedical foundation models should tailor to specifications
KYHHC3H7,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,,10.1007/978-981-96-9875-2_41,Rule Generation for Anomalous Behaviors Detection in Enterprises: A Few-Shot Learning Approach via Chain-of-Thoughts
SZLXDR2W,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s43681-024-00451-4,Safeguarding human values: rethinking US law for generative AI’s societal impacts
GKL2453Z,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s10462-025-11389-2,Safeguarding large language models: a survey
YLPYFTJN,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s10791-025-09614-1,Samurai and assassins strategy using agent based modelling and simulation for finding success probability and efficiency in complex scenarios
A6T68MC9,EXCLUDE,"EXCLUIR - Abstract é EXPLÍCITO: SBERT extrai embeddings (""extracts deep 
semantic features"") e depois ""these features are classified using the 
traditional model with K-Nearest Neighbor (KNN)"". Paper compara múltiplos 
classificadores tradicionais (KNN, SVM, AdaBoost, XGBoost, DNN) aplicados 
sobre os embeddings do SBERT. SBERT é ferramenta auxiliar de feature 
extraction, não o detector. A detecção é realizada por ML tradicional 
(KNN reporta 93.17% accuracy). Arquitetura: SBERT→embeddings→KNN→classificação. 
Exatamente o cenário que supervisores especificaram para exclusão: LLM auxiliar 
(enriquecimento de dados) enquanto detecção é feita por ML tradicional. 
Não atende IC1 critério refinado.",,10.1007/978-3-032-13714-2_10,SANVector: SBERT-APTNet Vector Framework for Cyber Threat Attack Attribution Using Diversified CTI Logs
YKL3QEN6,INCLUDE,Excluded: Does not meet inclusion criteria IC1 or IC2.,"IC1, IC2",10.1007/978-3-031-97620-9_1,ScamFerret: Detecting Scam Websites Autonomously with Large Language Models
LDLMJ7T5,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s41635-025-00165-x,"Secure and Trustworthy Microelectronics: Vulnerabilities, Solutions, and Trends*"
QYS6A8YV,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-981-96-1206-2_4,Secure Code Generation with CodeT5: Leveraging Large Language Models and CVE Dataset
BHJW9X59,EXCLUDE,"Excluded due to IC1 violation. The LLM plays an auxiliary role (e.g., preprocessing, interface, query processing) but does not directly perform threat detection or classification.",EC1,10.1007/978-3-032-07992-3_19,Secure Code Generation with Parameter-Efficient Fine-Tuning of LLMs
JHQCK2QT,EXCLUDE,"Strongly aligned with LLM-based cybersecurity, including APT detection, threat attribution, and adversarial defense.","IC1, IC2",10.1007/978-981-96-9946-9_5,Secure Trust-MM: A Multimodal Large Model Framework with Game-Theoretic Adversarial Defense for Trustworthy Cybersecurity
4NDSEI3T,EXCLUDE,"Does not target a single detection task, but enables multiple CTI and cyber defense tasks. Commonly included as foundational LLM work in SLRs.","IC1, IC2, EC1",10.1007/978-3-031-25538-0_3,SecureBERT: A Domain-Specific Language Model for Cybersecurity
67XCGBR5,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC1,10.1007/s42454-025-00085-9,Securing local LLMs for academic research: a human-system integration analysis and evolution of TAUCHI-GPT
VADJBWA7,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC2,10.1007/978-981-97-7786-0_12,Securing NLP Systems: A Comprehensive AI-Based Approach
GQ9IIDS2,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s10586-025-05482-y,Securing social network user data in large language model deployments: challenges and best practices
7AYLXK3M,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.","EC1, EC2",10.1007/s13278-024-01399-3,Securing social spaces: machine learning techniques for fake profile detection on instagram
NTMSQCYG,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/978-3-032-07373-0_44,Securing the Cloud with AI: How Multi-agent Systems Detect and Prevent Cyber Threats*
9WN77686,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/978-3-031-89063-5_3,Security and Privacy for LLMs and LMMs Across Key Sectors: A Literature Survey
M8HSJZIQ,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/978-981-97-5937-8_1,Security Aspects of Digital Identity
A7EKMNIB,EXCLUDE,"Justificativa:

Não é estudo empírico - é proposta conceitual/visão
Sem avaliação experimental
Similar a position papers/vision papers
Não demonstra aplicação concreta de LLM.",,10.1007/978-981-96-0924-6_43,Security Copilot: A Blueprint for Leveraging Generative AI in Cyber Defense
W3CSVUZN,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC9,10.1007/s38314-025-2068-0,Security in Next-gen Centralized E/E Architectures
5J8XALM6,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/s00146-025-02247-4,Security practices in AI development
CAGGQU6J,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC4,10.1007/s10278-025-01501-x,Selected Abstracts from the SIIM 2025 Annual Meeting of the Society for Imaging Informatics in Medicine (SIIM)
ELTEGTJ6,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC1,10.1007/s11227-024-06307-2,Semantic difference-based feature extraction technique for fake news detection
2TR9LIFA,EXCLUDE,Justificativa: Language model extrai semantic info (auxiliar) → Autoencoder combina com network traffic para detecção. Similar a federated zero-shot case.,,10.1007/978-981-95-3061-8_26,Semantic Information Extraction with Language Models for Zero-Day Attack Detection
I4X39DCR,EXCLUDE,"Excluded due to IC1 violation. The LLM serves as a feature extractor, generating semantic representations that are subsequently processed by another model for detection. The LLM does not directly classify or identify threats.",,10.1007/978-981-95-3453-1_32,SemantiHunt: A New Behavioral Semantics-Driven Method for Network Threat Hunting
MYLEPGM9,EXCLUDE,"Justificativa:

Não usa LLM - compara contra BERT como baseline
""Domain-specific language modeling"" parece ser método próprio
IC1 requer ""application of LLMs"" - se não usa LLM, está fora.",,10.1186/s13635-025-00210-w,Semi-supervised method for anomaly detection in HTTP traffic
VHZSAHS5,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s13042-020-01238-9,SemiDroid: a behavioral malware detector based on unsupervised machine learning techniques using feature selection approaches
RH6XBSXJ,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,EC1,10.1007/s10664-025-10645-x,Simplifying software compliance: AI technologies in drafting technical documentation for the AI Act
IKKCQJM7,EXCLUDE,Excluded: The study does not address cybersecurity threat detection. It focuses on a different application domain.,"EC1, EC4",10.1038/s41746-025-01721-z,Situating governance and regulatory concerns for generative artificial intelligence and large language models in medical education
RLI6GXEV,EXCLUDE,Excluded: Does not involve Large Language Models or transformer-based approaches.,EC2,10.1007/s00521-025-11338-8,SLF-ADM: Securing Linux frontiers: Advanced persistent threat (APT) detection using machine learning
CBAESHMG,EXCLUDE,"Excluded: While the study mentions LLMs in a cybersecurity context, the specific role and application of the LLM in threat detection is unclear from the title and abstract.",EC4,10.1007/978-3-031-61572-6_8,Small Languages and Big Models: Using ML to Generate Norwegian Language Social Media Content for Training Purposes
7T7Y6KRG,INCLUDE,"Uses fine-tuned BERT with self-attention for phishing/violent message detection in smart vehicle networks.
LLMs are used as classifiers/feature extractors, not for generative reasoning. Typical transformer-based threat detection paper.","IC1, IC2",10.1007/s13198-023-02065-1,Smart vehicles networks: BERT self-attention mechanisms for cyber-physical system security
